Product Name,Revenue,Demand,Initial Inventory
Shirt XS 291.0,291,32,80
Shirt XS 292.0,292,60,150
Shirt XS 295.0,295,50,125
Shirt XS 296.19,296.19,0,0
Shirt XS 299.0,299,50,125
Shirt XS 301.0,301,246,615
Shirt XS 302.86,302.86,0,0
Shirt XS 305.0,305,10,25
Shirt XS 307.0,307,10,25
Shirt XS 308.0,308,4,10
Shirt XS 309.0,309,2,5
Shirt XS 309.52,309.52,0,0
Shirt XS 310.0,310,2,5
Shirt XS 311.0,311,10,25
Shirt XS 313.33,313.33,0,0
Shirt XS 315.0,315,6,15
Shirt XS 316.0,316,14,35
Shirt XS 318.0,318,52,130
Shirt XS 319.0,319,38,95
Shirt XS 320.0,320,4,10
Shirt XS 322.0,322,14,35
Shirt XS 323.0,323,2,5
Shirt XS 324.0,324,6,15
Shirt XS 325.0,325,40,100
Shirt XS 325.71,325.71,0,0
Shirt XS 328.0,328,4,10
Shirt XS 328.57,328.57,0,0
Shirt XS 329.0,329,84,210
Shirt XS 330.0,330,18,45
Shirt XS 331.0,331,8,20
Shirt XS 333.0,333,40,100
Shirt XS 335.0,335,12,30
Shirt XS 336.0,336,2,5
Shirt XS 338.0,338,2,5
Shirt XS 338.1,338.1,0,0
Shirt XS 339.0,339,2,5
Shirt XS 340.0,340,0,0
Shirt XS 341.0,341,2,5
Shirt XS 342.0,342,12,30
Shirt XS 344.0,344,6,15
Shirt XS 345.0,345,94,235
Shirt XS 345.71,345.71,0,0
Shirt XS 346.0,346,10,25
Shirt XS 348.0,348,6,15
Shirt XS 349.0,349,68,170
Shirt XS 350.48,350.48,0,0
Shirt XS 351.0,351,2,5
Shirt XS 351.43,351.43,0,0
Shirt XS 352.0,352,2,5
Shirt XS 353.0,353,48,120
Shirt XS 355.0,355,12,30
Shirt XS 356.0,356,12,30
Shirt XS 357.0,357,58,145
Shirt XS 358.0,358,12,30
Shirt XS 358.1,358.1,0,0
Shirt XS 359.0,359,12,30
Shirt XS 360.0,360,4,10
Shirt XS 362.0,362,30,75
Shirt XS 362.86,362.86,0,0
Shirt XS 363.0,363,58,145
Shirt XS 363.81,363.81,0,0
Shirt XS 364.0,364,28,70
Shirt XS 365.0,365,10,25
Shirt XS 367.0,367,8,20
Shirt XS 368.0,368,82,205
Shirt XS 369.0,369,8,20
Shirt XS 370.0,370,2,5
Shirt XS 372.0,372,2,5
Shirt XS 375.0,375,22,55
Shirt XS 376.0,376,222,555
Shirt XS 377.0,377,4,10
Shirt XS 378.0,378,4,10
Shirt XS 379.0,379,20,50
Shirt XS 380.0,380,26,65
Shirt XS 381.0,381,18,45
Shirt XS 382.0,382,60,150
Shirt XS 383.0,383,18,45
Shirt XS 385.0,385,2,5
Shirt XS 386.0,386,4,10
Shirt XS 387.0,387,48,120
Shirt XS 389.0,389,12,30
Shirt XS 391.0,391,4,10
Shirt XS 396.0,396,2,5
Shirt XS 397.0,397,6,15
Shirt XS 399.0,399,794,1985
Shirt XS 405.0,405,14,35
Shirt XS 406.0,406,26,65
Shirt XS 411.43,411.43,0,0
Shirt XS 414.0,414,4,10
Shirt XS 416.0,416,2,5
Shirt XS 417.0,417,4,10
Shirt XS 418.0,418,2,5
Shirt XS 419.0,419,22,55
Shirt XS 420.0,420,2,5
Shirt XS 421.0,421,2,5
Shirt XS 422.0,422,108,270
Shirt XS 424.0,424,10,25
Shirt XS 426.0,426,10,25
Shirt XS 427.0,427,6,15
Shirt XS 427.62,427.62,0,0
Shirt XS 429.0,429,18,45
Shirt XS 431.0,431,30,75
Shirt XS 431.43,431.43,0,0
Shirt XS 432.0,432,102,255
Shirt XS 434.0,434,6,15
Shirt XS 435.0,435,204,510
Shirt XS 436.0,436,2,5
Shirt XS 437.14,437.14,0,0
Shirt XS 441.0,441,4,10
Shirt XS 442.0,442,34,85
Shirt XS 446.0,446,14,35
Shirt XS 446.67,446.67,0,0
Shirt XS 448.0,448,2,5
Shirt XS 448.57,448.57,0,0
Shirt XS 449.0,449,58,145
Shirt XS 452.0,452,6,15
Shirt XS 453.0,453,18,45
Shirt XS 453.34,453.34,0,0
Shirt XS 454.29,454.29,0,0
Shirt XS 455.0,455,6,15
Shirt XS 457.0,457,14,35
Shirt XS 458.0,458,36,90
Shirt XS 459.0,459,218,545
Shirt XS 460.0,460,6,15
Shirt XS 462.86,462.86,0,0
Shirt XS 463.81,463.81,0,0
Shirt XS 467.62,467.62,0,0
Shirt XS 469.0,469,58,145
Shirt XS 471.0,471,106,265
Shirt XS 474.0,474,20,50
Shirt XS 475.0,475,16,40
Shirt XS 475.24,475.24,0,0
Shirt XS 476.0,476,6,15
Shirt XS 477.0,477,32,80
Shirt XS 478.0,478,2,5
Shirt XS 479.0,479,4,10
Shirt XS 481.0,481,10,25
Shirt XS 484.0,484,2,5
Shirt XS 486.0,486,92,230
Shirt XS 487.0,487,288,720
Shirt XS 491.0,491,22,55
Shirt XS 492.0,492,2,5
Shirt XS 492.38,492.38,0,0
Shirt XS 495.0,495,8,20
Shirt XS 497.0,497,2,5
Shirt XS 499.0,499,80,200
Shirt XS 500.95,500.95,0,0
Shirt XS 502.0,502,4,10
Shirt XS 508.57,508.57,0,0
Shirt XS 510.0,510,6,15
Shirt XS 511.0,511,36,90
Shirt XS 517.0,517,168,420
Shirt XS 518.0,518,30,75
Shirt XS 521.0,521,22,55
Shirt XS 523.0,523,16,40
Shirt XS 524.0,524,4,10
Shirt XS 525.0,525,2,5
Shirt XS 526.0,526,24,60
Shirt XS 527.0,527,4,10
Shirt XS 528.0,528,6,15
Shirt XS 529.0,529,12,30
Shirt XS 533.0,533,14,35
Shirt XS 534.0,534,12,30
Shirt XS 540.95,540.95,0,0
Shirt XS 540.96,540.96,0,0
Shirt XS 542.0,542,4,10
Shirt XS 544.0,544,42,105
Shirt XS 545.0,545,4,10
Shirt XS 549.0,549,20,50
Shirt XS 558.0,558,6,15
Shirt XS 561.0,561,8,20
Shirt XS 563.0,563,6,15
Shirt XS 565.0,565,2,5
Shirt XS 568.0,568,82,205
Shirt XS 569.0,569,16,40
Shirt XS 573.34,573.34,0,0
Shirt XS 575.0,575,6,15
Shirt XS 579.0,579,2,5
Shirt XS 582.0,582,10,25
Shirt XS 584.0,584,2,5
Shirt XS 587.0,587,10,25
Shirt XS 596.0,596,2,5
Shirt XS 597.0,597,4,10
Shirt XS 599.0,599,40,100
Shirt XS 602.0,602,3,10
Shirt XS 603.0,603,2,5
Shirt XS 612.0,612,4,10
Shirt XS 614.0,614,2,5
Shirt XS 625.71,625.71,0,0
Shirt XS 626.0,626,30,75
Shirt XS 627.0,627,2,5
Shirt XS 634.29,634.29,0,0
Shirt XS 635.0,635,22,55
Shirt XS 643.0,643,2,5
Shirt XS 652.38,652.38,0,0
Shirt XS 654.0,654,2,5
Shirt XS 657.0,657,2,5
Shirt XS 662.86,662.86,0,0
Shirt XS 666.0,666,38,95
Shirt XS 671.0,671,2,5
Shirt XS 685.0,685,4,10
Shirt XS 688.0,688,2,5
Shirt XS 690.0,690,3,10
Shirt XS 690.48,690.48,0,0
Shirt XS 692.0,692,12,30
Shirt XS 696.0,696,14,35
Shirt XS 699.0,699,4,10
Shirt XS 700.95,700.95,0,0
Shirt XS 715.0,715,4,10
Shirt XS 725.0,725,42,105
Shirt XS 729.0,729,14,35
Shirt XS 730.0,730,2,5
Shirt XS 736.0,736,24,60
Shirt XS 737.0,737,4,10
Shirt XS 749.0,749,4,10
Shirt XS 752.0,752,3,10
Shirt XS 753.0,753,2,5
Shirt XS 760.95,760.95,0,0
Shirt XS 771.0,771,30,75
Shirt XS 798.0,798,9,30
Shirt XS 801.0,801,6,15
Shirt XS 819.0,819,2,5
Shirt XS 832.0,832,2,5
Shirt XS 852.0,852,7,20
Shirt XS 864.0,864,3,10
Shirt XS 883.0,883,10,25
Shirt XS 888.0,888,12,30
Shirt XS 909.0,909,4,10
Shirt XS 939.0,939,6,15
Shirt XS 967.0,967,4,10
Shirt XS 972.0,972,3,10
Shirt XS nan,,8,20
Shirt XXL 1034.0,1034,6,20
Shirt XXL 1036.0,1036,3,10
Shirt XXL 1136.0,1136,3,10
Shirt XXL 1148.0,1148,3,10
Shirt XXL 1161.0,1161,5,15
Shirt XXL 1248.0,1248,5,15
Shirt XXL 1249.0,1249,2,5
Shirt XXL 1316.0,1316,6,20
Shirt XXL 1330.0,1330,3,10
Shirt XXL 1418.0,1418,3,10
Shirt XXL 1542.0,1542,6,20
Shirt XXL 1574.0,1574,3,10
Shirt XXL 199.0,199,4,10
Shirt XXL 229.0,229,6,15
Shirt XXL 236.19,236.19,0,0
Shirt XXL 237.14,237.14,0,0
Shirt XXL 248.0,248,2,5
Shirt XXL 249.0,249,12,30
Shirt XXL 259.0,259,38,95
Shirt XXL 266.67,266.67,0,0
Shirt XXL 269.52,269.52,0,0
Shirt XXL 271.0,271,6,15
Shirt XXL 277.0,277,2,5
Shirt XXL 277.14,277.14,0,0
Shirt XXL 278.1,278.1,0,0
Shirt XXL 280.0,280,16,40
Shirt XXL 280.95,280.95,0,0
Shirt XXL 283.0,283,16,40
Shirt XXL 284.76,284.76,0,0
Shirt XXL 286.0,286,16,40
Shirt XXL 286.66,286.66,0,0
Shirt XXL 286.67,286.67,0,0
Shirt XXL 291.0,291,36,90
Shirt XXL 292.0,292,108,270
Shirt XXL 292.38,292.38,0,0
Shirt XXL 295.0,295,88,220
Shirt XXL 299.0,299,50,125
Shirt XXL 300.95,300.95,0,0
Shirt XXL 301.0,301,736,1840
Shirt XXL 302.86,302.86,0,0
Shirt XXL 303.81,303.81,0,0
Shirt XXL 305.0,305,2,5
Shirt XXL 307.0,307,12,30
Shirt XXL 308.0,308,20,50
Shirt XXL 310.0,310,8,20
Shirt XXL 311.0,311,14,35
Shirt XXL 313.0,313,4,10
Shirt XXL 313.33,313.33,0,0
Shirt XXL 315.0,315,6,15
Shirt XXL 315.24,315.24,0,0
Shirt XXL 316.0,316,40,100
Shirt XXL 317.0,317,8,20
Shirt XXL 317.14,317.14,0,0
Shirt XXL 318.0,318,210,525
Shirt XXL 319.0,319,46,115
Shirt XXL 319.05,319.05,0,0
Shirt XXL 320.0,320,2,5
Shirt XXL 321.0,321,2,5
Shirt XXL 322.0,322,18,45
Shirt XXL 323.0,323,14,35
Shirt XXL 324.0,324,10,25
Shirt XXL 325.0,325,48,120
Shirt XXL 328.0,328,2,5
Shirt XXL 328.57,328.57,0,0
Shirt XXL 329.0,329,142,355
Shirt XXL 330.0,330,34,85
Shirt XXL 331.0,331,4,10
Shirt XXL 331.43,331.43,0,0
Shirt XXL 332.0,332,2,5
Shirt XXL 332.38,332.38,0,0
Shirt XXL 333.0,333,88,220
Shirt XXL 335.0,335,54,135
Shirt XXL 335.24,335.24,0,0
Shirt XXL 336.0,336,4,10
Shirt XXL 336.19,336.19,0,0
Shirt XXL 339.0,339,28,70
Shirt XXL 339.05,339.05,0,0
Shirt XXL 340.0,340,0,0
Shirt XXL 340.95,340.95,0,0
Shirt XXL 341.9,341.9,0,0
Shirt XXL 342.0,342,44,110
Shirt XXL 344.76,344.76,0,0
Shirt XXL 345.0,345,202,505
Shirt XXL 345.71,345.71,0,0
Shirt XXL 346.0,346,16,40
Shirt XXL 347.0,347,2,5
Shirt XXL 347.62,347.62,0,0
Shirt XXL 348.0,348,34,85
Shirt XXL 349.0,349,118,295
Shirt XXL 350.48,350.48,0,0
Shirt XXL 351.0,351,4,10
Shirt XXL 351.43,351.43,0,0
Shirt XXL 352.0,352,78,195
Shirt XXL 353.0,353,108,270
Shirt XXL 355.0,355,4,10
Shirt XXL 356.0,356,8,20
Shirt XXL 357.0,357,66,165
Shirt XXL 357.14,357.14,0,0
Shirt XXL 358.0,358,8,20
Shirt XXL 358.1,358.1,0,0
Shirt XXL 359.0,359,40,100
Shirt XXL 360.0,360,6,15
Shirt XXL 360.95,360.95,0,0
Shirt XXL 361.9,361.9,0,0
Shirt XXL 362.0,362,64,160
Shirt XXL 362.86,362.86,0,0
Shirt XXL 363.0,363,54,135
Shirt XXL 363.81,363.81,0,0
Shirt XXL 364.0,364,34,85
Shirt XXL 365.0,365,14,35
Shirt XXL 366.67,366.67,0,0
Shirt XXL 367.62,367.62,0,0
Shirt XXL 368.0,368,108,270
Shirt XXL 368.57,368.57,0,0
Shirt XXL 368.58,368.58,0,0
Shirt XXL 369.0,369,20,50
Shirt XXL 370.0,370,2,5
Shirt XXL 370.48,370.48,0,0
Shirt XXL 371.0,371,16,40
Shirt XXL 372.0,372,6,15
Shirt XXL 375.0,375,88,220
Shirt XXL 376.0,376,588,1470
Shirt XXL 377.0,377,2,5
Shirt XXL 379.0,379,58,145
Shirt XXL 380.0,380,76,190
Shirt XXL 381.0,381,10,25
Shirt XXL 382.0,382,242,605
Shirt XXL 383.0,383,54,135
Shirt XXL 385.0,385,18,45
Shirt XXL 385.71,385.71,0,0
Shirt XXL 386.0,386,4,10
Shirt XXL 386.66,386.66,0,0
Shirt XXL 386.67,386.67,0,0
Shirt XXL 387.0,387,106,265
Shirt XXL 389.0,389,20,50
Shirt XXL 390.0,390,12,30
Shirt XXL 391.0,391,8,20
Shirt XXL 393.0,393,10,25
Shirt XXL 394.0,394,6,15
Shirt XXL 397.0,397,6,15
Shirt XXL 399.0,399,1276,3190
Shirt XXL 399.05,399.05,0,0
Shirt XXL 401.9,401.9,0,0
Shirt XXL 402.86,402.86,0,0
Shirt XXL 403.8,403.8,0,0
Shirt XXL 405.0,405,32,80
Shirt XXL 405.71,405.71,0,0
Shirt XXL 406.0,406,96,240
Shirt XXL 409.0,409,2,5
Shirt XXL 410.48,410.48,0,0
Shirt XXL 411.43,411.43,0,0
Shirt XXL 414.0,414,6,15
Shirt XXL 414.29,414.29,0,0
Shirt XXL 416.0,416,68,170
Shirt XXL 416.19,416.19,0,0
Shirt XXL 417.0,417,6,15
Shirt XXL 418.0,418,10,25
Shirt XXL 419.0,419,40,100
Shirt XXL 420.0,420,8,20
Shirt XXL 420.95,420.95,0,0
Shirt XXL 421.9,421.9,0,0
Shirt XXL 422.0,422,4,10
Shirt XXL 423.0,423,4,10
Shirt XXL 424.0,424,10,25
Shirt XXL 425.0,425,4,10
Shirt XXL 426.0,426,6,15
Shirt XXL 427.0,427,12,30
Shirt XXL 428.0,428,2,5
Shirt XXL 429.0,429,8,20
Shirt XXL 430.48,430.48,0,0
Shirt XXL 431.0,431,112,280
Shirt XXL 431.43,431.43,0,0
Shirt XXL 432.0,432,234,585
Shirt XXL 434.0,434,2,5
Shirt XXL 435.0,435,300,750
Shirt XXL 435.24,435.24,0,0
Shirt XXL 436.0,436,68,170
Shirt XXL 436.19,436.19,0,0
Shirt XXL 437.0,437,6,15
Shirt XXL 437.14,437.14,0,0
Shirt XXL 438.0,438,26,65
Shirt XXL 438.1,438.1,0,0
Shirt XXL 441.0,441,50,125
Shirt XXL 442.0,442,188,470
Shirt XXL 443.0,443,8,20
Shirt XXL 446.0,446,12,30
Shirt XXL 448.0,448,2,5
Shirt XXL 448.57,448.57,0,0
Shirt XXL 449.0,449,120,300
Shirt XXL 451.0,451,2,5
Shirt XXL 451.43,451.43,0,0
Shirt XXL 452.0,452,20,50
Shirt XXL 452.38,452.38,0,0
Shirt XXL 453.0,453,34,85
Shirt XXL 453.33,453.33,0,0
Shirt XXL 454.29,454.29,0,0
Shirt XXL 455.0,455,18,45
Shirt XXL 457.0,457,84,210
Shirt XXL 457.14,457.14,0,0
Shirt XXL 458.0,458,202,505
Shirt XXL 459.0,459,342,855
Shirt XXL 460.0,460,4,10
Shirt XXL 460.95,460.95,0,0
Shirt XXL 461.0,461,16,40
Shirt XXL 462.0,462,4,10
Shirt XXL 462.86,462.86,0,0
Shirt XXL 463.81,463.81,0,0
Shirt XXL 467.62,467.62,0,0
Shirt XXL 469.0,469,86,215
Shirt XXL 471.0,471,518,1295
Shirt XXL 471.43,471.43,0,0
Shirt XXL 472.0,472,6,15
Shirt XXL 474.0,474,46,115
Shirt XXL 475.0,475,90,225
Shirt XXL 475.24,475.24,0,0
Shirt XXL 476.0,476,54,135
Shirt XXL 477.0,477,30,75
Shirt XXL 479.0,479,14,35
Shirt XXL 480.0,480,16,40
Shirt XXL 481.0,481,38,95
Shirt XXL 484.0,484,58,145
Shirt XXL 485.71,485.71,0,0
Shirt XXL 486.0,486,216,540
Shirt XXL 487.0,487,576,1440
Shirt XXL 490.0,490,2,5
Shirt XXL 491.0,491,22,55
Shirt XXL 492.0,492,2,5
Shirt XXL 492.38,492.38,0,0
Shirt XXL 495.0,495,56,140
Shirt XXL 496.0,496,140,350
Shirt XXL 496.19,496.19,0,0
Shirt XXL 499.0,499,280,700
Shirt XXL 502.0,502,6,15
Shirt XXL 507.62,507.62,0,0
Shirt XXL 508.57,508.57,0,0
Shirt XXL 510.0,510,16,40
Shirt XXL 511.0,511,36,90
Shirt XXL 517.0,517,414,1035
Shirt XXL 518.0,518,176,440
Shirt XXL 518.1,518.1,0,0
Shirt XXL 521.0,521,120,300
Shirt XXL 522.0,522,6,15
Shirt XXL 522.86,522.86,0,0
Shirt XXL 523.0,523,26,65
Shirt XXL 524.0,524,14,35
Shirt XXL 525.0,525,14,35
Shirt XXL 526.0,526,46,115
Shirt XXL 528.0,528,14,35
Shirt XXL 529.0,529,34,85
Shirt XXL 530.0,530,30,75
Shirt XXL 531.43,531.43,0,0
Shirt XXL 533.0,533,138,345
Shirt XXL 534.0,534,58,145
Shirt XXL 535.24,535.24,0,0
Shirt XXL 537.0,537,4,10
Shirt XXL 539.05,539.05,0,0
Shirt XXL 540.0,540,40,100
Shirt XXL 540.95,540.95,0,0
Shirt XXL 540.96,540.96,0,0
Shirt XXL 542.0,542,12,30
Shirt XXL 544.0,544,76,190
Shirt XXL 545.0,545,20,50
Shirt XXL 547.0,547,6,15
Shirt XXL 549.0,549,66,165
Shirt XXL 550.0,550,12,30
Shirt XXL 558.0,558,22,55
Shirt XXL 560.0,560,3,10
Shirt XXL 561.0,561,8,20
Shirt XXL 562.0,562,12,30
Shirt XXL 563.0,563,14,35
Shirt XXL 565.0,565,4,10
Shirt XXL 565.71,565.71,0,0
Shirt XXL 566.0,566,2,5
Shirt XXL 568.0,568,156,390
Shirt XXL 568.57,568.57,0,0
Shirt XXL 569.0,569,30,75
Shirt XXL 574.0,574,20,50
Shirt XXL 575.0,575,8,20
Shirt XXL 579.0,579,4,10
Shirt XXL 582.0,582,37,95
Shirt XXL 584.0,584,5,15
Shirt XXL 587.0,587,8,20
Shirt XXL 589.0,589,4,10
Shirt XXL 590.0,590,4,10
Shirt XXL 591.0,591,2,5
Shirt XXL 594.0,594,2,5
Shirt XXL 596.0,596,4,10
Shirt XXL 596.19,596.19,0,0
Shirt XXL 596.2,596.2,0,0
Shirt XXL 597.0,597,30,75
Shirt XXL 599.0,599,46,115
Shirt XXL 602.0,602,3,10
Shirt XXL 602.86,602.86,0,0
Shirt XXL 603.0,603,4,10
Shirt XXL 604.76,604.76,0,0
Shirt XXL 606.0,606,26,65
Shirt XXL 612.0,612,4,10
Shirt XXL 614.0,614,8,20
Shirt XXL 618.0,618,4,10
Shirt XXL 622.86,622.86,0,0
Shirt XXL 625.0,625,30,75
Shirt XXL 626.0,626,60,150
Shirt XXL 627.0,627,22,55
Shirt XXL 631.0,631,2,5
Shirt XXL 633.0,633,14,35
Shirt XXL 633.33,633.33,0,0
Shirt XXL 635.0,635,216,540
Shirt XXL 636.0,636,6,20
Shirt XXL 645.0,645,20,50
Shirt XXL 652.38,652.38,0,0
Shirt XXL 654.0,654,4,10
Shirt XXL 655.0,655,30,75
Shirt XXL 657.0,657,14,35
Shirt XXL 659.05,659.05,0,0
Shirt XXL 662.86,662.86,0,0
Shirt XXL 665.0,665,54,135
Shirt XXL 666.0,666,104,260
Shirt XXL 669.0,669,12,30
Shirt XXL 685.0,685,60,150
Shirt XXL 688.0,688,56,140
Shirt XXL 689.52,689.52,0,0
Shirt XXL 690.48,690.48,0,0
Shirt XXL 692.0,692,2,5
Shirt XXL 693.0,693,4,10
Shirt XXL 696.0,696,106,265
Shirt XXL 698.0,698,14,35
Shirt XXL 700.0,700,0,0
Shirt XXL 702.0,702,8,20
Shirt XXL 709.0,709,92,230
Shirt XXL 713.33,713.33,0,0
Shirt XXL 714.0,714,8,20
Shirt XXL 715.0,715,8,20
Shirt XXL 718.1,718.1,0,0
Shirt XXL 719.0,719,2,5
Shirt XXL 724.0,724,10,25
Shirt XXL 725.0,725,30,75
Shirt XXL 729.0,729,36,90
Shirt XXL 734.29,734.29,0,0
Shirt XXL 735.0,735,106,265
Shirt XXL 736.0,736,16,40
Shirt XXL 737.0,737,2,5
Shirt XXL 740.0,740,0,0
Shirt XXL 749.0,749,36,90
Shirt XXL 752.0,752,9,30
Shirt XXL 753.0,753,6,15
Shirt XXL 754.0,754,34,85
Shirt XXL 764.0,764,20,55
Shirt XXL 771.0,771,120,300
Shirt XXL 777.0,777,54,135
Shirt XXL 779.0,779,2,5
Shirt XXL 782.0,782,2,5
Shirt XXL 787.0,787,40,100
Shirt XXL 798.0,798,3,10
Shirt XXL 811.0,811,18,45
Shirt XXL 819.0,819,2,5
Shirt XXL 832.0,832,15,40
Shirt XXL 835.0,835,2,5
Shirt XXL 852.0,852,8,20
Shirt XXL 864.0,864,6,20
Shirt XXL 871.0,871,2,5
Shirt XXL 883.0,883,14,35
Shirt XXL 884.0,884,3,10
Shirt XXL 888.0,888,16,40
Shirt XXL 906.0,906,6,20
Shirt XXL 909.0,909,4,10
Shirt XXL 918.0,918,3,10
Shirt XXL 927.0,927,4,10
Shirt XXL 939.0,939,14,35
Shirt XXL 942.0,942,3,10
Shirt XXL 967.0,967,12,30
Shirt XXL 972.0,972,6,20
Shirt XXL 974.0,974,6,20
Shirt XXL 982.0,982,3,10
Shirt XXL 998.0,998,3,10
Shirt XXL nan,,26,80
Shoes Free 1049.0,1049,2,5
Shoes Free 1198.0,1198,2,5
Shoes Free 1248.0,1248,4,10
Shoes Free 1372.0,1372,3,10
Shoes Free 1770.0,1770,3,10
Shoes Free 2058.0,2058,4,15
Shoes Free 527.62,527.62,0,0
Shoes Free 554.0,554,2,5
Shoes Free 563.0,563,20,50
Shoes Free 598.0,598,6,15
Shoes Free 616.0,616,4,10
Shoes Free 620.0,620,8,20
Shoes Free 632.0,632,2,5
Shoes Free 648.0,648,18,45
Shoes Free 659.0,659,12,30
Shoes Free 667.0,667,6,15
Shoes Free 674.0,674,2,5
Shoes Free 682.0,682,4,10
Shoes Free 686.0,686,6,15
Shoes Free 701.9,701.9,0,0
Shoes Free 719.0,719,4,10
Shoes Free 720.0,720,2,5
Shoes Free 737.0,737,8,20
Shoes Free 749.0,749,12,30
Shoes Free 756.0,756,10,25
Shoes Free 770.48,770.48,0,0
Shoes Free 772.0,772,6,15
Shoes Free 790.0,790,14,35
Shoes Free 791.0,791,2,5
Shoes Free 809.0,809,4,10
Shoes Free 819.0,819,30,75
Shoes Free 832.0,832,4,10
Shoes Free 856.19,856.19,0,0
Shoes Free 874.0,874,6,15
Shoes Free 885.0,885,34,85
Shoes Free 898.0,898,4,10
Shoes Free 899.0,899,32,80
Shoes Free 920.0,920,2,5
Shoes Free 948.0,948,2,5
Shoes Free 956.0,956,2,5
Shoes Free 973.0,973,2,5
Shoes Free 989.0,989,8,20
Shoes Free 998.0,998,4,10
Shoes Free nan,,0,0
Socks 3XL 284.0,284,2,5
Socks 3XL 297.0,297,2,5
Socks 3XL 301.0,301,18,45
Socks 3XL 317.0,317,2,5
Socks 3XL 329.0,329,2,5
Socks 3XL 331.0,331,6,15
Socks 3XL 342.86,342.86,0,0
Socks 3XL 345.0,345,18,45
Socks 3XL 349.0,349,2,5
Socks 3XL 359.05,359.05,0,0
Socks 3XL 360.0,360,28,70
Socks 3XL 377.0,377,4,10
Socks 3XL 379.0,379,8,20
Socks 3XL 518.0,518,28,70
Socks L 273.0,273,12,30
Socks L 284.0,284,2,5
Socks L 286.67,286.67,0,0
Socks L 301.0,301,28,70
Socks L 306.67,306.67,0,0
Socks L 312.0,312,2,5
Socks L 317.0,317,6,15
Socks L 322.0,322,8,20
Socks L 329.0,329,4,10
Socks L 331.0,331,2,5
Socks L 342.86,342.86,0,0
Socks L 356.0,356,2,5
Socks L 360.0,360,16,40
Socks L 377.0,377,4,10
Socks L 379.0,379,2,5
Socks L 493.34,493.34,0,0
Socks L 518.0,518,32,80
Socks L 602.0,602,3,10
Socks L 720.0,720,3,10
Socks L nan,,0,0
Socks M 229.0,229,8,20
Socks M 249.0,249,2,5
Socks M 273.0,273,2,5
Socks M 284.0,284,4,10
Socks M 286.67,286.67,0,0
Socks M 301.0,301,16,40
Socks M 312.0,312,2,5
Socks M 317.0,317,4,10
Socks M 322.0,322,2,5
Socks M 329.0,329,2,5
Socks M 331.0,331,8,20
Socks M 342.86,342.86,0,0
Socks M 345.0,345,4,10
Socks M 360.0,360,18,45
Socks M 518.0,518,22,55
Socks M 685.72,685.72,0,0
Socks M 729.0,729,2,5
Socks M nan,,0,0
Socks S 229.0,229,8,20
Socks S 241.0,241,6,15
Socks S 273.0,273,2,5
Socks S 284.0,284,2,5
Socks S 297.0,297,8,20
Socks S 301.0,301,36,90
Socks S 310.0,310,2,5
Socks S 312.0,312,2,5
Socks S 317.0,317,2,5
Socks S 322.0,322,4,10
Socks S 342.86,342.86,0,0
Socks S 345.0,345,10,25
Socks S 351.0,351,2,5
Socks S 360.0,360,12,30
Socks S 360.95,360.95,0,0
Socks S 377.0,377,10,25
Socks S 379.0,379,8,20
Socks S 404.0,404,2,5
Socks S 518.0,518,12,30
Socks S nan,,2,5
Socks XL 1028.58,1028.58,0,0
Socks XL 229.0,229,4,10
Socks XL 241.0,241,2,5
Socks XL 273.0,273,2,5
Socks XL 301.0,301,30,75
Socks XL 306.67,306.67,0,0
Socks XL 315.24,315.24,0,0
Socks XL 317.0,317,2,5
Socks XL 322.0,322,4,10
Socks XL 329.0,329,2,5
Socks XL 331.0,331,12,30
Socks XL 342.86,342.86,0,0
Socks XL 345.0,345,14,35
Socks XL 356.0,356,2,5
Socks XL 360.0,360,10,25
Socks XL 360.95,360.95,0,0
Socks XL 369.0,369,2,5
Socks XL 377.0,377,4,10
Socks XL 379.0,379,2,5
Socks XL 426.0,426,2,5
Socks XL 493.33,493.33,0,0
Socks XL 518.0,518,30,75
Socks XL nan,,0,0
Socks XS 284.0,284,14,35
Socks XS 297.0,297,6,15
Socks XS 329.0,329,4,10
Socks XS 345.0,345,8,20
Socks XS 360.0,360,8,20
Socks XS 377.0,377,2,5
Socks XS 518.0,518,8,20
Socks XS 685.72,685.72,0,0
Socks XS nan,,0,0
Socks XXL 218.1,218.1,0,0
Socks XXL 229.0,229,8,20
Socks XXL 273.0,273,4,10
Socks XXL 284.0,284,2,5
Socks XXL 297.0,297,2,5
Socks XXL 301.0,301,16,40
Socks XXL 310.0,310,2,5
Socks XXL 317.0,317,2,5
Socks XXL 322.0,322,8,20
Socks XXL 329.0,329,2,5
Socks XXL 331.0,331,8,20
Socks XXL 342.86,342.86,0,0
Socks XXL 345.0,345,20,50
Socks XXL 356.0,356,2,5
Socks XXL 360.0,360,6,15
Socks XXL 377.0,377,6,15
Socks XXL 379.0,379,6,15
Socks XXL 518.0,518,22,55
Socks XXL 602.0,602,3,10
Socks XXL 720.0,720,3,10
Socks XXL 729.0,729,2,5
Socks XXL nan,,0,0
T-shirt 3XL 1004.46,1004.46,0,0
T-shirt 3XL 1008.0,1008,12,30
T-shirt 3XL 1010.71,1010.71,0,0
T-shirt 3XL 1011.61,1011.61,0,0
T-shirt 3XL 1018.0,1018,30,75
T-shirt 3XL 1023.21,1023.21,0,0
T-shirt 3XL 1025.89,1025.89,0,0
